Period,OTP,Ctl OTP,TTL FLT,DLY FLT,Ctl DLY FLT,TTL PAX,DLY PAX,Ctl DLY PAX,DLY Cnt,AE,AF,AG,AM,AS,AT,AX,AZ,CD,CI,DF,DG,EZ,FF,FL,FR,FT,FZ,GB,GD,GF,GT,GZ,MX,PB,PD,PH,PL,PS,PW,PZ,RA,RL,RZ,SG,TC,TD,TN,TZ,WG,WO,WZ
Overall,81.74,98.99,7745,1414,78,1305177,262170,16730,2362,1,1074,22,14,15,784,3,5,1,1,1,3,12,1,1,2,1,33,20,1,21,1,4,15,6,1,10,2,5,4,4,127,53,6,48,5,11,9,17,11,5,2
